index,author_name,review_date,reviewer_ratings,review_body
107,A Google user,"February 20, 2019",5, awesome app
108,Rose Hajec,"April 24, 2019",5, great.
109,Cynthia Iwanaga,"February 23, 2019",5, great
110,Robbin Valerio,"April 7, 2019",4, exceptional
111,Mike Craig,"April 6, 2019",5, love it.
112,John Deatrick,"October 25, 2018",4, Great app.
113,Mildred Swann,"November 15, 2018",4, Tech friendly
114,cam 77,"October 7, 2018",5, Easy!
115,Amber Farley,"August 22, 2018",3," I love app except since the last update, you have to put in your ID and password every time you try to open the app up. Which if you're running a booth of any sort and taking donations it's really not helpful because you have to make people wait for you to log back in every single time."
116,Heather Lambrecht,"September 11, 2018",2, Login issues as others have stated.
117,Amy Scott,"September 5, 2018",2, Can't log in
118,Trichelle Eddy,"July 15, 2018",4," Love being able to track my team and event at all times plus take 
donations. But the random app updates where you can't open the app with out 
updating is annoying. I was beyond embarrassed when during opening 
ceremomies, I went to open the app to announce current total and team role 
call as eve ...Full ReviewLove being able to track my team and event at all times plus take 
donations. But the random app updates where you can't open the app with out 
updating is annoying. I was beyond embarrassed when during opening 
ceremomies, I went to open the app to announce current total and team role 
call as eve t lead and it wouldn't run due to updates although the night 
before no issue. It would be awesome if there was a extra option for 
leadership or team captains to deposit money under team members names."
119,Pam Armstrong,"July 19, 2018",3," Since the update, when I click on the app it tries to open but ends open 
taking me back to my home page. After 4 or 5 attempts it usually will open."
120,mAr Alaniz,"July 15, 2018",4, Like being able to track my team
121,ScoutFinch,"June 8, 2018",3," All of my donations have shown up, but when I tried to change things on my 
profile it came up as a web page error? Also, when I'd click various links 
to check out how it all works I was told that the main site certificate 
isn't updated or something and that continuing could be unsafe. It might be...Full ReviewAll of my donations have shown up, but when I tried to change things on my 
profile it came up as a web page error? Also, when I'd click various links 
to check out how it all works I was told that the main site certificate 
isn't updated or something and that continuing could be unsafe. It might be 
my phone, bc none of the people who donated mentioned this. I would look 
into it, though. Thank you."
122,Becky Matulich,"June 10, 2018",4," I would like to add any items to my team members as team captain, but seem 
to be unable to do it"
123,Bridget Davis,"June 23, 2018",5," It just means everything i feel,,everything i live... from day to 
day,,minute to minute,,,it is just so real ,,,so true...."
124,Jan Mckay,"June 7, 2018",5, Love it!
125,J Rodriguez,"April 14, 2018",5," The App has been AWESOME for selling our items during our Relay!!! I don't 
think it could be any easier to use."
126,Armalene Matson,"May 4, 2018",5," This app has improved since last year! It's so easy to use and I highly 
recommend! We used it at our event and will continue using it!"
127,A Google user,"May 27, 2018",3, Hard to line up the check to take a picture
128,Nicky Nicole Buford,"April 30, 2018",5, Very easy app to use😁
129,Sheri Humphries,"April 26, 2018",4, Great & easy to use
130,Maureen Latimer,"April 11, 2018",2," Used this app, last year...it was great.  This year...its HORRIBLE!  I keep getting an error message to try and log in later; then I try to log in via facebook...no luck!  I need to scan checks into my page...cant make that happen.  HELP!!!!"
131,Jenni DelVecchio,"April 10, 2018",2, I just downloaded it and now it won't even open. What's the point??
132,A Google user,"May 28, 2018",5, Awesome
133,Denise Southern,"March 14, 2018",1, Ugh! This is the last time I even try to use this app! It did last year! Extremely frustrating now that I have a team fundraiser coming up on 3/24. It's been of absolutely no help to me this year considering I have to keep uninstalling and now it won't even open! Please fix this for next year!
134,A Google user,"March 26, 2018",3, It's difficult to download to Facebook...
135,Nicole Hollomon,"March 11, 2018",5, Immediately started receiving donations!
136,Leah Hayes,"February 18, 2018",2," It won't open anymore. I really liked it, it had everything needed"
137,Terry Callahan,"December 6, 2017",3, Definitely needs work. Some donations are not getting credited to my team. I know they've gone through because my donors have shared transaction receipts with me. Please fix the app.
138,Heather Staton,"January 4, 2018",2," I can't screenshot any checks using my app. It will act like it is taking the picture of the check, but then goes back to the first screen and clears everything I have already entered."
139,Lisa Heise,"November 14, 2017",2," I don't know what happened but this app isn't working.  It was up to date on the next year's registration but now on my iPad it is back on last year's fundraising and on my phone it isn't even going into the app, keeps kicking it back out and I have uninstalled and reinstalled it a few times.  Pleas...Full ReviewI don't know what happened but this app isn't working.  It was up to date on the next year's registration but now on my iPad it is back on last year's fundraising and on my phone it isn't even going into the app, keeps kicking it back out and I have uninstalled and reinstalled it a few times.  Please fix this issue and get it back to current fundraising and not closed fundraising."
140,Dawn Ziegler,"November 14, 2017",1," This app used to work very well for me, but now it won't even open. I have uninstalled and reinstalled it several times but it still won't open."
141,Braden Terrill,"November 14, 2017",1, Crashes when I try to open it
142,Anna M,"November 14, 2017",2," Worked before the update, now it won't open."
143,Heather Boddy,"November 14, 2017",2, The app was wonderful until the update and now it won't open
144,Celeste Fernandez,"November 1, 2017",2," It's a *great* app when it's working...but crashes pretty much all the time. Can't get it to update or even load the last couple of days, and keeps giving us a weird team company affiliation even though I keep clicking ""none."""
145,Dixie Shoemaker,"September 13, 2017",4," I can't get the app to update/sync. It doesn't keep up with what's going on. I had several donations made weeks ago that never showed up on the app. I logged into this year's event and that hasn't updated either.  I can't find anywhere in the app to sync or update, nor info in the FAQ or help sectio...Full ReviewI can't get the app to update/sync. It doesn't keep up with what's going on. I had several donations made weeks ago that never showed up on the app. I logged into this year's event and that hasn't updated either.  I can't find anywhere in the app to sync or update, nor info in the FAQ or help section. It is a pretty good all, I look forward to using it more, but hope I can get advisement on how to fix this issue."
146,Betty Spates,"October 4, 2017",3, This app needs some major updating!! It takes forever to load anything you want to do and does not show what you need to show. I can't see my team nor accept cash donations.
147,Sharon Bentham,"October 5, 2017",5, It's very convenient for people to make donations that you are not able to see daily
148,purshotam singh,"October 5, 2017",1, Bekaar
149,Tasha Ratcliff,"October 3, 2017",5, Very informational
150,Judy Shaw,"October 13, 2017",4, Great AP
151,ginger raymond,"August 3, 2017",5, Everything you need to know is in these apps. Download and have fun!!!!
152,A Google user,"May 22, 2017",1, My donations did not show up on my Relay for Life account. I shared from app to Facebook. The donations went into American Cancer Society account. Called 2 differant 800 phone numbers and both said funds cannot be transferred back to my Relay account. This app is awful and I am deleting it. I will o...Full ReviewMy donations did not show up on my Relay for Life account. I shared from app to Facebook. The donations went into American Cancer Society account. Called 2 differant 800 phone numbers and both said funds cannot be transferred back to my Relay account. This app is awful and I am deleting it. I will only now use the Relay for Life webpage to fundraise.
153,Dawn Adams,"August 14, 2017",4," It seems easy, I just wish the auto payment amount options started at $25 instead of $35"
154,K Racano,"May 20, 2017",2, This needs to be more user friendly like the dashboard online.
155,L Hagman,"May 27, 2017",5, Works much better than it did last year! Love it!
156,Ŕobertà Ďutchèr,"April 27, 2017",5, Works great and fast
157,A Google user,"March 3, 2017",2, Very frustrating to use!!  Have to log out and go back to the old  Making Strides app just to be able to see who's donating. Can't click on anyone or anything.  Also not getting notifications when people are donating. Hoped this year it would actually work.
158,mega_doge playz,"March 3, 2017",5," After having problems getting logged on with my new phone, I called ACS and they got to work fixing the problem.  Received a email stating that the app had been fixed and was now compatible with my android 7.0 phone."
159,Evelyn Munday,"January 25, 2017",1," I am now walking away from my third donation because I can't get this app to work.  I have stopped promoting it as a fundraising tool to my team members because it is SO unreliable.  IF I can get it to take a picture, and IF I can get it to acknowledge the checks are on US funds, I inevitability get...Full ReviewI am now walking away from my third donation because I can't get this app to work.  I have stopped promoting it as a fundraising tool to my team members because it is SO unreliable.  IF I can get it to take a picture, and IF I can get it to acknowledge the checks are on US funds, I inevitability get the donation rejected email.  FRUSTRATED!!  Emailed ACS requesting assistance and got no response."
160,Darcie Jones,"November 10, 2017",2," I have money to put on a different team member, as it is money raised by that person. I can't even access my team's roster to apply the money to the proper team member with this app, and I am co-captain of the team."
161,Carol Jamison,"March 2, 2017",1," I was very happy with the app earlier this season but now it won't let me log in. I've uninstalled and reinstalled it several times and all I get is the spinning wheel. As an event lead, I've promoted this app often.  I hate to tell them to disregard as it doesn't work.  I was very excited about thi...Full ReviewI was very happy with the app earlier this season but now it won't let me log in. I've uninstalled and reinstalled it several times and all I get is the spinning wheel. As an event lead, I've promoted this app often.  I hate to tell them to disregard as it doesn't work.  I was very excited about this app and am now highly disappointed. Its over a year old so these types of bugs should be non-existent. I hope the issues are resolved soon."
162,Faith Borel,"December 7, 2016",4,Much better It's getting much better. Wish we could put our in kind donations cause those help support our Relay too
163,Alex Ranc,"February 14, 2017",1, I've been trying to get this app to open for an hour. It just keeps spinning. I've lost so many donations because of it.
164,A Google user,"February 3, 2017",1, Will not log on no matter which method I use. Tried Facebook Google and typing in my email and password. Nothing ever happens just keeps loading.
165,Allen Holtz,"February 24, 2017",1, The app downloads but will not log-in no matter what I try.  The app just spins and spins and spins.  The app does NOT WORK with Android 7.1.1.  Forget it.  App stinks.
166,Jordan Bartlett,"February 25, 2017",1, Can't even log in on the app! Very inconvenient when I have my phone with me all the time. Can't take my donations! It sucks!!
167,Valentino Lovato,"January 25, 2017",1, I've downloaded the app three times.  App won't let me login for any reason.
168,Johnathon Musgrove,"March 2, 2017",3, I love it when it works but now I have an Honor 8 it will not get past the login screen.  Just loads forever after entering my credentials.
169,Showdow Grayhawk,"March 2, 2017",1, It has crashed with logging in with Facebook.
170,A Google user,"February 2, 2017",4, Works great! Paypal donations have been perfect and I can see all our teams progress.
171,Antoine Kepczyk,"February 2, 2017",1, Literally won't even load past the log in screen...
172,Amy Cedars,"March 26, 2017",1, The app was so much easier last year. There is no where to enter cash amounts.
173,Sam Swanson,"February 7, 2017",1, It said that I wasn't registered when I actually am
174,Roselynn Stoy,"October 15, 2016",2,Terrible Does not show donations. Does not show team. Won't take check scans. I am deleting it now.
175,Melodyann Williams-Vena,"October 2, 2016",2," Says I'm not registered, when my team is, won't let me log in"
176,briann drake,"September 25, 2016",5,Great app A great app for fundraising
177,kathey phan,"September 11, 2016",3, I am not able to access my team page. It kept saying failed to fetch team page even after I've rebooted my phone. Please fix. Thanks
178,A M,"September 13, 2016",1, This app does not work
179,nic b,"July 18, 2016",2,"Can't accept checks It took about 20 attempts to photograph a check and it was approved on Friday and now I've woken up to an email saying the download didn't work!!! Very frustrating!!! Told me to get the latest version of the ap, which I have 😕"
180,Brenda Dunn,"July 23, 2016",1,Worthless for checks Cannot get it to take a photo of a check to save my life.
181,Marina Saldana,"August 9, 2016",2, I can't get a working link thru text to send folks so they can join our team
182,Yvette M. Lama,"June 3, 2016",5,"Convenient FUNdraising On-The-Go Easy to use and SO convenient--Especially with the ability to process credit cards and checks in ""real time.""  With this app, you'll meet or exceed your fundraising goals!! Encourage all your team members to download this app today!!"
