index,author_name,review_date,reviewer_ratings,review_body
0,Madhva Fakare,"January 5, 2020",5, Free and one of the best application for reading scientific papers.
1,A Google user,"October 20, 2018",5," Good app but kind of pointless as you would normally google a paper and then open the pdf, while this has an extra step of you opening the app and then browsing for what you want."
2,Hasan Iqbal,"January 30, 2019",1, search results are not sortable. very old papers are presented first.
3,Christos Lakkos,"February 5, 2019",2, Crash during search on Android 4.4.2
4,Brajendra Tiwari,"June 2, 2019",5, i find it very useful.
5,Goncalo WnB,"March 20, 2018",4," Such cience, much knowledge"
