index,author_name,review_date,reviewer_ratings,review_body
160,Tan Wei Hoong,"April 18, 2017",5, 你的英文简介是对手写的吧?
161,Hong Koh,"April 20, 2017",1, 海外顾客用不到，太失望了
162,handi halim,"April 14, 2017",1, Need ENGLISH INTERNATIONAL language menu please.....
163,Tiffany Wang,"April 18, 2017",5, 特别好用，力荐
164,Chen xiaoxiaoxiao,"April 7, 2017",1, 垃圾中的垃圾 注册没手机号就不让注册？ 一个手机号只能绑定一个 还不让解绑？ 你tm是这几年赚钱膨胀了是把？ 找客服还鸟都不鸟你！ 还得看客服心情？
165,A Google user,"March 23, 2017",5, I love it so much and appreciate to the founder and all Baidu team. Its best search engine in the world better than Google.i love it.
166,Benny Loo,"June 6, 2017",2, 太多烦人的提醒了，毫不犹豫的删除！
167,Teddy Chang,"April 10, 2017",1, Keep on not responding
168,claude Martinet,"February 24, 2017",1, I want to use 百度云 on my PC.  But I made an account with wechat. Can connect. Try to get back same app I had before so I can connect. But this app is so big. Not even sure it is the right one. Hate you to make stuff not easy to acces outside China  always ask Chinese phone number I don't have. Wechat...Full ReviewI want to use 百度云 on my PC.  But I made an account with wechat. Can connect. Try to get back same app I had before so I can connect. But this app is so big. Not even sure it is the right one. Hate you to make stuff not easy to acces outside China  always ask Chinese phone number I don't have. Wechat tencent is so much better...
169,Jing Zhou,"August 11, 2017",1," Was forced to install this app to unlock my account. It wasted me half an hour already and keep telling me couldn't verify my phone. Still not getting my account back. With non-mainline china number, I can only register for new account. I couldn't get my account back."
170,Kee Sheng Ming,"February 23, 2017",4, 之前的闪退问题已解决
171,Yanuar Kiwil,"March 20, 2017",5, Kontol nya pada bau
172,Tan Larry,"March 11, 2017",5, Good
173,David Yabut,"January 22, 2017",5, Good
174,A Google user,"November 23, 2016",1,垃圾李彦宏，怎么还没被莆田系治死 能把起点这么高的公司搞到今天的小广告集中地也算你本事，你天天用自家产品治病咋还没把自己治死呢？
175,Wen Pan,"January 6, 2017",1, 为了给手机解除绑定必须下载这个垃圾   结果还是无法解绑，让我发短信过去但发过去没有任何反应。操你妈百度
176,YI TING,"December 22, 2016",4,希望可以增加用戶暱稱 在網上看到很多人都想改用戶名，可是又改不了，所以想讓你們加暱稱，那就可以隨時更改名字
177,余宗翰,"January 2, 2017",3, 搜尋widget速度太慢了
178,Jerry Dong,"December 7, 2016",4, 我喜欢百度
179,CSOCR TV Shanghai SHTV,"January 9, 2017",5,Great app In china super fast
180,Khinmyo Hlaing,"October 21, 2019",5, Good
181,Jinlong Yu,"October 10, 2016",1, 简直是垃圾，强行推送，我只想解绑原来的手机号码，还要我在手机上装多一个不需要的手机百度才能用扫描来二维码功能。直接差评
182,Chop Chop,"October 17, 2016",1,Piece of garbage Won't let me sign in! What kind of stupid asses developed this garbage?
183,Surin,"October 12, 2016",2, NFC不支持三星N3?但支持N2和N4?!加上在香港。。。如何可以disable呢？😠😠😠
184,Jing Yang,"November 20, 2016",1, 我只是要解绑手机📱为什么就一定要下恨人
185,Kevin Y,"February 20, 2017",1," I just want a cloud storage not everything, plus interface not good"
186,lim edwindragon,"November 1, 2016",5,Baidu Typing words
187,beauty sisters,"October 28, 2016",1, 没有以前的好用
188,Derek Yap,"October 7, 2016",5, 都好
189,Soon Gao,"October 16, 2016",1, nonono
190,Gene Chang,"September 20, 2016",1,找不到云存储在哪里啊😯 找不到云存储在哪里啊😯
191,Shannon Cade Cuti,"September 15, 2016",1, ENGLISH PLEASE!!!
192,Pamela Heng,"September 14, 2016",5,百度 快，準与亲和力。
193,A Google user,"September 21, 2016",5,Baidu Vg
194,bobby hua,"September 5, 2016",1,lousy app do not used it
195,Klson Bob,"September 12, 2016",1,他妈的 破东西，垃圾
196,ƑƛӇЄЄM ƘӇƛƝ 8ƁƤ,"September 8, 2016",5, Very useful plz download it
197,Xiang Li,"September 5, 2016",1, Lousy app don't download
198,Haifeng Yu,"August 23, 2016",2, 没有办法大陆手机号码认证
199,Annie Looi,"July 10, 2016",2,good nice
200,A Google user,"June 21, 2016",1,密码明明没有错误却怎么也登入不了 用网页登入一点问题都没有，用手机登入就怎么也登入不了。说是用手机绑定，国外号码又绑定不了，输入手机号码现实错误。。。到底怎么回事，都用了5~6年了，第一次出现这种情况。。。。
201,Hà Việt Thịnh,"April 29, 2016",1,Need another language English pls! If u want to a lots of user more than now.
