index,author_name,review_date,reviewer_ratings,review_body
17,erycaw,"February 16, 2020",1," Be careful with Redbus application, I was order ticket on the application. And have problem when order the ticket, at the moment in the application mention there is problem when order the ticket. So need to re-order again, but in the end I get email notification that I already order 2 ticket with my...Full ReviewBe careful with Redbus application, I was order ticket on the application. And have problem when order the ticket, at the moment in the application mention there is problem when order the ticket. So need to re-order again, but in the end I get email notification that I already order 2 ticket with my name. When I call the customer service in Indonesia, they are refused to refund my money. Due the transaction was succeed in their system, and my money can""t refund.I will never use this app again"
18,mohan tony,"March 13, 2020",1," It's one of the useless apps. It doesn't do refund on cancellation of tickets. We need to call these fellows repeatedly. When they respond to your call , they'll tell we has refunded your money and when we call bank they'll tell you the same story, what these app fellows have told. End of the day, y...Full ReviewIt's one of the useless apps. It doesn't do refund on cancellation of tickets. We need to call these fellows repeatedly. When they respond to your call , they'll tell we has refunded your money and when we call bank they'll tell you the same story, what these app fellows have told. End of the day, you'll get pissed off and leave your money. One more pathetic thing, I came across recently is, this fellows doesn't provide appropriate boarding points information."
19,Adarsh Yadav,"February 28, 2020",1," Pathetic app, its payment server was not working, it keeps showing me something went wrong try again. After trying several times still i was not able to reschedule my bus and their customer care executive told me she cannot do anything in this regard. My booking got wasted because i can not cancel t...Full ReviewPathetic app, its payment server was not working, it keeps showing me something went wrong try again. After trying several times still i was not able to reschedule my bus and their customer care executive told me she cannot do anything in this regard. My booking got wasted because i can not cancel the ticket also. Worst app ever, if you cannot manage a proper payment gateway screen service response then its shameful. Never gonna use this app again."
20,hope lovely,"April 17, 2020",1, First they don't return money which exidentlly transfer in wallet. Now it's not give an option of recharge in mobile
21,bhaskar gogoi,"February 23, 2020",3," When I want to book ticket through online , it always shows most of the tickets allready booked . But when I reached Bus stands , most of the tickets are found unreserved and have to buy tickets from broker.Authorized person should look into this matter ....it is not only happens to me ...lots of pe...Full ReviewWhen I want to book ticket through online , it always shows most of the tickets allready booked . But when I reached Bus stands , most of the tickets are found unreserved and have to buy tickets from broker.Authorized person should look into this matter ....it is not only happens to me ...lots of people experience same situation"
22,Charan Mahesh,"April 19, 2020",2, At the starting only provided coupons. After that there is no single coupons are available for booking
23,thandra shiva,"February 18, 2020",1," Before someone books on this app, please make shore you read the cancellation policy... This blood suckers not giving 10mnts also to cancel ticket and modifying the dates... Chat service is bull shut and social media worst experience... Got to get tickets standing at station with any issues... But c...Full ReviewBefore someone books on this app, please make shore you read the cancellation policy... This blood suckers not giving 10mnts also to cancel ticket and modifying the dates... Chat service is bull shut and social media worst experience... Got to get tickets standing at station with any issues... But customer service is worst ever experienced.... Trust me can't pay 1rp for customer service... And social media is 🐖🐖🐖🐖"
24,Daniel Wirt,"February 25, 2020",1," Unintuitive design and constant spam notifications make this app a nuisance on my phone. Its login feature doesn't work, so I can't apply discount codes. On top of that, redbus cancelled a confirmed early morning reservation ""for technical reasons"" without further explanation or support, leaving me ...Full ReviewUnintuitive design and constant spam notifications make this app a nuisance on my phone. Its login feature doesn't work, so I can't apply discount codes. On top of that, redbus cancelled a confirmed early morning reservation ""for technical reasons"" without further explanation or support, leaving me stranded at 6am with no alternatives."
25,dhani hari,"April 3, 2020",1," No refund, reschedule, downgrade-upgrade option... No flexibility... May be its not Redbus policy, but at least Redbus give notification for this."
26,Arka Dasgupta,"February 28, 2020",1," Pathetic Customer service. In help chat the response came 3 to 5 min later and lastly the chat ended without solving issue. Also, once I had booked an AC window seat ticket whereas while boarding I noticed the seat is not a window seat. I tried to contact customer support but the chat service wasn't...Full ReviewPathetic Customer service. In help chat the response came 3 to 5 min later and lastly the chat ended without solving issue. Also, once I had booked an AC window seat ticket whereas while boarding I noticed the seat is not a window seat. I tried to contact customer support but the chat service wasn't working as you they were unable to fetch my ticket details. Later they apologized for the inconvenience."
27,Aanchal Dada,"March 5, 2020",1," Worst experience. Would never use this app again. Before buying the tickets, it does not show the route. Moreover only one person's contact number is given, which is either switched off, not reachable or invalid. I would not recommend this app to anyone."
28,Nikhil Panwar,"March 2, 2020",1, Worst app ever and not Trustworthy. Totally waste of your money if you are booking through redbus app . I've called to boarding point contact number so many times but they didn't respond or they don't even inform me regarding the journey even I came 20 minutes earlier . Lack of information and commu...Full ReviewWorst app ever and not Trustworthy. Totally waste of your money if you are booking through redbus app . I've called to boarding point contact number so many times but they didn't respond or they don't even inform me regarding the journey even I came 20 minutes earlier . Lack of information and communication from their end resulting in loss of my time and money . Missed the bus even reaching before the time of departure so you can imagine what will it results to you when use their services.
29,Dennis James,"February 20, 2020",1," When i booked my ticket i was promised its a video coach , also i saw the pic of the bus after verifying that its video coach i booked thru red bus , but whn i asked the driver & helper thy said screen not working... Its almost everytime like this ... Thy never put on the movies in bus. Nxt time onw...Full ReviewWhen i booked my ticket i was promised its a video coach , also i saw the pic of the bus after verifying that its video coach i booked thru red bus , but whn i asked the driver & helper thy said screen not working... Its almost everytime like this ... Thy never put on the movies in bus. Nxt time onwards no to Red bus. Also when we have any issue no bdy available to talk on fone its just a robotic chat. We nver get solution for the same. Very poor. No To RED BUS"
30,Rupinder,"March 6, 2020",2," The biggest turn-off for me is misleading text and content. Redbus has cashback offers but this cashback can't be used at once. You don't get to see this t&c upfront, but find out later while using the cashback. Secondly, redbus doesn't have UPI for payments."
31,Ravi Kumar Singh,"March 15, 2020",1," Your app is really good and amazing experience, but this rating is for the service I got. Bus broke down in the middle of journey and passengers were left stranded for more than 6 hours. Tried getting help with customer care through app and phone with no avail they just asked few random unreasonable...Full ReviewYour app is really good and amazing experience, but this rating is for the service I got. Bus broke down in the middle of journey and passengers were left stranded for more than 6 hours. Tried getting help with customer care through app and phone with no avail they just asked few random unreasonable question and disconnect call. This just didn't happen with me but all the 7+ passenger travelling in the same bus and booked from redbus. Never gonna book via this app again."
32,subrata kumar swain,"February 24, 2020",1," Don't use this app , It fully fraud. I was book 2 tickets ,then one msg had come on my registered mobile number from redbus . When I want at my boarding place before one hour and wait for 3 hours. My bus was not come 😭 I was asking to station master about that bus. He was say that bus not available...Full ReviewDon't use this app , It fully fraud. I was book 2 tickets ,then one msg had come on my registered mobile number from redbus . When I want at my boarding place before one hour and wait for 3 hours. My bus was not come 😭 I was asking to station master about that bus. He was say that bus not available 😡 on that day. I called to redbud customer service but that sides have no response . Redbuds is not refund of my money back. They gave me wrong information about that bus and tickets 😡 ."
33,Sathish Sreetharan Sathish,"March 4, 2020",1, Reschedulable ticket were neither able to reschedule nor cancel even before a week.. Tried too many times to cancel and to reschedule. No proper response from customer service. In return we were asked to contact operator directly but operator couldn't cancel since we booked online thro redbus.. Lost...Full ReviewReschedulable ticket were neither able to reschedule nor cancel even before a week.. Tried too many times to cancel and to reschedule. No proper response from customer service. In return we were asked to contact operator directly but operator couldn't cancel since we booked online thro redbus.. Lost nearly 2000 rs as we were unable to travel on the day booked..
34,Meem Bà,"March 8, 2020",3," 1.Rpool not accessible, on opening app crashes also couldn't able to find any ride. 2. Can't able to chat with co passengers for bus trips, found no options to report this inside the app. 3. Earlier could be to use two offer code twice, like for four single trips per two offer(each usable twice).. c...Full Review1.Rpool not accessible, on opening app crashes also couldn't able to find any ride. 2. Can't able to chat with co passengers for bus trips, found no options to report this inside the app. 3. Earlier could be to use two offer code twice, like for four single trips per two offer(each usable twice).. change of policy ofUsing Redbus offer either one offer code now is only for two single trips not one.. disappointed."
35,krishna praveen,"March 18, 2020",1," Worst application. While doing payment it is asking for login. Do one thing, payment time is 5 minutes right, ask details like what is the reason for travel, who discovered telescope, who is father of my street dogs and give a exam. We will finish that exam for 3 hours and payment will be expired so...Full ReviewWorst application. While doing payment it is asking for login. Do one thing, payment time is 5 minutes right, ask details like what is the reason for travel, who discovered telescope, who is father of my street dogs and give a exam. We will finish that exam for 3 hours and payment will be expired so we will book tickets in other apps. My total time wasted. If there is a chance I will give - rating."
36,Naveen Rao,"April 2, 2020",1, Recently updated the app. Now i am unable to do mobile recharge thru app. What to do with the wallet balance available. We cannot recharge jio number with app. How much time is needed to solve the issues.
