index,author_name,review_date,reviewer_ratings,review_body
12,Zaria Tell,"April 24, 2020",5," This is my all-time favorite game, it's amazing, and it has so many games to play. My favorite games right now are Adopt Me, Flicker, and High School 2. My only complains are if you don't have Robux and if you don't have enough money to buy Robux then you can't get the Robux items but it's okay beca...Full ReviewThis is my all-time favorite game, it's amazing, and it has so many games to play. My favorite games right now are Adopt Me, Flicker, and High School 2. My only complains are if you don't have Robux and if you don't have enough money to buy Robux then you can't get the Robux items but it's okay because they provide other game money in the game that you are playing and you can buy things there without Robux."
13,Nico Senpai,"April 30, 2020",2," As much as i love the game,there is one thing that concerned me,i just updated the game from playstore,and then i launched the game and i needed to log in,i know my username and password is correct but,it still says it was incorrect,i've tried all the other passwords i remember.And when i tried to u...Full ReviewAs much as i love the game,there is one thing that concerned me,i just updated the game from playstore,and then i launched the game and i needed to log in,i know my username and password is correct but,it still says it was incorrect,i've tried all the other passwords i remember.And when i tried to use the""forgot password or username""But i'm not receiving any emails or text message,and i'm sure i had put my email and phone number on my account.Please,i ask you to help me with this problem,thanks."
14,Christine Ostrowski,"April 28, 2020",5," BEST GAME EVER!!!! I Think that it is good to not show numbers and there tags because you should not tell phone numbers, addresses, and age. I think that it's also good game because you can create thing and earn robux but I feel bad to the people who do not have prime. But no worries you can ask a f...Full ReviewBEST GAME EVER!!!! I Think that it is good to not show numbers and there tags because you should not tell phone numbers, addresses, and age. I think that it's also good game because you can create thing and earn robux but I feel bad to the people who do not have prime. But no worries you can ask a friend or parent to get prime or let you use prime. Any ways it's a awesome game. You can look up games you want to see in the search box and so many cool things show. My favorite game is adapt me.✌️"
15,A Google user,"April 29, 2020",4," This game is pretty cool but there is some problems when searching games or something because when you search something but ut doesn't show the original (Sometimes) but it's pretty addictive to others. So I liked the game too, and I am addicted to this game because there are millions of games you ca...Full ReviewThis game is pretty cool but there is some problems when searching games or something because when you search something but ut doesn't show the original (Sometimes) but it's pretty addictive to others. So I liked the game too, and I am addicted to this game because there are millions of games you can play so I pretty like it that much."
16,Nick Stone,"April 29, 2020",4," Great game, the option to get rid of tix was pretty sad due to the fact that you can't customise your character unless you buy robux, you could've gotten rid of the option to exchange tix for robux. I didn't mind the ad while waiting for an update or something (on pc.). Another thing is the chat fil...Full ReviewGreat game, the option to get rid of tix was pretty sad due to the fact that you can't customise your character unless you buy robux, you could've gotten rid of the option to exchange tix for robux. I didn't mind the ad while waiting for an update or something (on pc.). Another thing is the chat filter acts up, even single digit numbers are turned into #. at least attempt to block long bars of numbers even when typed one by one(If you could program it to do that.) This game is nostalgia for me."
17,Laura Santos,"April 28, 2020",4," I think that this game is amazing.Though I have two complaints,first off,when you update I usually don't have room,but that is kind of my fault.And the other complaint is that since I'm on mobile,things are harder.For example,my screen and sometimes when I'm playing clone simulator,I have to leave t...Full ReviewI think that this game is amazing.Though I have two complaints,first off,when you update I usually don't have room,but that is kind of my fault.And the other complaint is that since I'm on mobile,things are harder.For example,my screen and sometimes when I'm playing clone simulator,I have to leave the game because it doesn't have the X button and when I'm playing shooting games (Zombie rush or arsenal etc) is harder because since I have to touch the screen,the gun shoots there."
18,Stacey The Potatoe,"April 28, 2020",4," I love roblox. Always have. But, recently my sister and I have had technical difficulties with seeing our mouse. It only shows up every once in a while. For about 3 months, I couldn't type and when I tried my screen would blur. But that got fixed recently. Thank you for having a wonderful app! P.S B...Full ReviewI love roblox. Always have. But, recently my sister and I have had technical difficulties with seeing our mouse. It only shows up every once in a while. For about 3 months, I couldn't type and when I tried my screen would blur. But that got fixed recently. Thank you for having a wonderful app! P.S Bring the prices of robux down. I would but them more if it was lower."
19,Bogi Gaál,"April 30, 2020",4, This game is really fun. You can make friends from all around the world. But the annoying thing is that on some games it goes really slow like on fashion famous it goes normally and then it goes slow 🙄But I would recommend this game and I'm keeping this game forever I love it! 😍😍😍So I will give ...Full ReviewThis game is really fun. You can make friends from all around the world. But the annoying thing is that on some games it goes really slow like on fashion famous it goes normally and then it goes slow 🙄But I would recommend this game and I'm keeping this game forever I love it! 😍😍😍So I will give this game a 4/5 ✨because it can use some improvement but do not shut this game down I love it so much
20,Aaron Wingfield,"April 28, 2020",4," I love the game its fun and you have a large selection of games to play, but there is one problem: The Chatlog, I played this game for years and the chaylog in 2017 was perfect. Now, you can't even say numbers. Many players have to improvise on numbers like: the number one, players have to chat ""Won...Full ReviewI love the game its fun and you have a large selection of games to play, but there is one problem: The Chatlog, I played this game for years and the chaylog in 2017 was perfect. Now, you can't even say numbers. Many players have to improvise on numbers like: the number one, players have to chat ""Won"" for One, ""Too/To"" for Two, and ""Tree"" for Three it would be better to untag numbers. Othere than that, The app is perfect for dealing with the COVID-19 Lockdown."
21,Ambika Devi,"April 29, 2020",4," Wow. Nice game but too laggy for my device other than that I give a full star rating. I love the game in it. But sometimes when I am supposed to get robux, I don't get it. Even when I complete hard jailbreak and survival obby. Some times the lagg makes me fall into the lava in some obby and I can't ...Full ReviewWow. Nice game but too laggy for my device other than that I give a full star rating. I love the game in it. But sometimes when I am supposed to get robux, I don't get it. Even when I complete hard jailbreak and survival obby. Some times the lagg makes me fall into the lava in some obby and I can't also play and rotate the screen at the same time while my friends can. I would hardly recommend to do the changes if you understand me. Well my friend pretty much like the game. Thank you."
22,Dabbing Skelly,"April 29, 2020",5, I love this game. It's everything I always wanted. It's one game engine that has over 1 million different games to play inside the app. If you haven't played this yet your missing out big time. There's also live event when there's countdowns and stuff. The community is really nice here and they filt...Full ReviewI love this game. It's everything I always wanted. It's one game engine that has over 1 million different games to play inside the app. If you haven't played this yet your missing out big time. There's also live event when there's countdowns and stuff. The community is really nice here and they filter all the bad words. I recommend you play this game. If your ready to have the time of your life.
23,Ben Strickler,"April 28, 2020",2," This game is very good this but don't install it.The reason I say that is because alot of people online date and scam you. But if you can ignore them, you have fun with the game. The graphics are fine but I recommend not to install this game also because reporting does not work so people can bully k...Full ReviewThis game is very good this but don't install it.The reason I say that is because alot of people online date and scam you. But if you can ignore them, you have fun with the game. The graphics are fine but I recommend not to install this game also because reporting does not work so people can bully kids 24 7 It is very disrespectful and I hope that it doesn't happen. I hope that you guys don't get cause with these actions and also my last few accounts I made got hacked don't install this."
24,TonytheMyth,"April 29, 2020",5, An AMAZING game that I haven't stopped playing since 2015. The idea of being able to customise your avatar to fit your personality and play a wide variety of games is outstanding and unique. But if there was one thing I could change it would be that you're allowed to say numbers and some words that ...Full ReviewAn AMAZING game that I haven't stopped playing since 2015. The idea of being able to customise your avatar to fit your personality and play a wide variety of games is outstanding and unique. But if there was one thing I could change it would be that you're allowed to say numbers and some words that appear in hashtags. Like secret and beach.
25,SAM,"April 29, 2020",3," It's a good game because, it's fun and funny 😂🤣😀 but, some Teenagers always do cyberbullying to children including me which is bad but often a lot of people say that reporting doesn't work at all, the game is always lagging on tablets including mine, and my last complaint is that, it always kick ...Full ReviewIt's a good game because, it's fun and funny 😂🤣😀 but, some Teenagers always do cyberbullying to children including me which is bad but often a lot of people say that reporting doesn't work at all, the game is always lagging on tablets including mine, and my last complaint is that, it always kick you out of anything for some reason, but at least, this game is still ok. 🙂😀"
26,Jeana Gresham,"April 25, 2020",5, It's a amazing game!! Everything is to my liking and it has thousands of fun games to play. But I only have one complaint and it's about the Robux system. I was hoping you could earn Robux from playing games like 5 Robux for playing and stuff or you could put the points to use and buy Robux with the...Full ReviewIt's a amazing game!! Everything is to my liking and it has thousands of fun games to play. But I only have one complaint and it's about the Robux system. I was hoping you could earn Robux from playing games like 5 Robux for playing and stuff or you could put the points to use and buy Robux with the points instead. But overall the game is spot-on!
27,Lemon Minireena,"April 29, 2020",1," Roblox is a great game and really fun, especially with all the variety in games. The reason I have given it a one star rating is so that if you check the bad reviews, you can see this. Roblox has many functions, and the fact that almost all the games are made by fellow players is really cool, and th...Full ReviewRoblox is a great game and really fun, especially with all the variety in games. The reason I have given it a one star rating is so that if you check the bad reviews, you can see this. Roblox has many functions, and the fact that almost all the games are made by fellow players is really cool, and the Choices that you have in game are endless. This is a great game and I highly recommend it."
28,Macie P.,"April 28, 2020",4," ok so.. my sister and I have chromebooks, my friends have them too, as for all four of us.. we could not use our chromebooks to chat on the game. but then we are finally able to, once there was an update with bug fixes ofcourse! My sister and I, and our friends, all love this game! I think it is a g...Full Reviewok so.. my sister and I have chromebooks, my friends have them too, as for all four of us.. we could not use our chromebooks to chat on the game. but then we are finally able to, once there was an update with bug fixes ofcourse! My sister and I, and our friends, all love this game! I think it is a good game for ages 15 and under. All tho it does not tag out the ""d"" word or the ""h"" word.. it tags out all the other ones tho! So yea, that was my opinion on this game! :)"
29,Rilea Myers,"April 28, 2020",5," This is a fun game to play I would just have more restrictions on the language, but when you are trying to say some words in games it hashtags you out when u are saying a perfectly fine word. Next if you are playing on a laptop you can't see the cursor, overall a great kid friendly game but I wish t...Full ReviewThis is a fun game to play I would just have more restrictions on the language, but when you are trying to say some words in games it hashtags you out when u are saying a perfectly fine word. Next if you are playing on a laptop you can't see the cursor, overall a great kid friendly game but I wish that you didn't have to spend tons of money on robux you do get a good amount but I think that there should be a bigger amount of robux involved in how much money you are spending."
30,Chawla Home,"April 29, 2020",4," It is fantastic.You can make friends,play games also create them,you can chat,you can also custumise your avatar. It's an amazing game with billions of other games in it. I have been playing it for more the four years and I play it mostly everyday. I think this game is totally safe to play. But the ...Full ReviewIt is fantastic.You can make friends,play games also create them,you can chat,you can also custumise your avatar. It's an amazing game with billions of other games in it. I have been playing it for more the four years and I play it mostly everyday. I think this game is totally safe to play. But the new catalog is not so nice. It is really hard to find things for me. Please bring back the old catalog and make things cheaper because everything is mostly for robux. Other than that its good."
31,A Google user,"April 28, 2020",5," Firstly this is my mums account, (I'm a boy) but uh this game is great!!! There are some complaints, I understand that they dont allow numbers so people dont say their ages. But the amount of times I have said something that is not inappropriate, it just tags it out, it is very annoying so I want th...Full ReviewFirstly this is my mums account, (I'm a boy) but uh this game is great!!! There are some complaints, I understand that they dont allow numbers so people dont say their ages. But the amount of times I have said something that is not inappropriate, it just tags it out, it is very annoying so I want the roblox corporation to reduce tagging out everything. Other than that I think this is a great game and it is child friendly. (Unless your stupid and give away your password). Dont join those games."
32,Nyssa Beckley,"April 29, 2020",5, I love this app Because it lets you have lots of opyons on what to play. It lets people interact with other players. You can make a bunch of friends but there is obviously a limit. You don't always have to put in your password to play it is a really fun. There are multiple games to play and have fun...Full ReviewI love this app Because it lets you have lots of opyons on what to play. It lets people interact with other players. You can make a bunch of friends but there is obviously a limit. You don't always have to put in your password to play it is a really fun. There are multiple games to play and have fun. When you have friends to play along with you it makes it better! I think what I have typed isn't enough to show how much I love this app my friends from school are my friends on roblox! It's great!
33,A Google user,"April 17, 2020",5," Love it. Roblox is a simple yet complicated games and give the chance for others to share their thoughts. It truly is powering imagination. I've been playing for three years and the only problem that i think would be a GREAT touch would be fixing hashtags. Even while im writing im afraid of the tags...Full ReviewLove it. Roblox is a simple yet complicated games and give the chance for others to share their thoughts. It truly is powering imagination. I've been playing for three years and the only problem that i think would be a GREAT touch would be fixing hashtags. Even while im writing im afraid of the tags coming. I understand it is a child friendly game, but im pretty sure numbers wouldn't bring harm to children. Another thing would be in-game reporting. Doesn't work. I know there are millions of play"
34,Elijah Wolf,"April 24, 2020",4," This game has a perfect concept and a very good execution, but the controls are almost non-existent when you use a controller on mobile. Sometimes I can't jump, I don't have a free cursor, I can't select from the toolbar, and sometimes the character can't even function. If you could fix the issue, t...Full ReviewThis game has a perfect concept and a very good execution, but the controls are almost non-existent when you use a controller on mobile. Sometimes I can't jump, I don't have a free cursor, I can't select from the toolbar, and sometimes the character can't even function. If you could fix the issue, that would be great. It would also be fantastic if you gave the options to move the buttons, add more hotbar slots, and add the option to disable automatic jumping. Thanks."
35,Samira Razak,"April 29, 2020",5, Its a very cool game you can play games for free and You can find friends and play with your friends you know and you can customize your character 😁😁😁 and who ever has a problem like: it's not for children under 15 because there is so much violence😐. This game is not for children under 12 so you...Full ReviewIts a very cool game you can play games for free and You can find friends and play with your friends you know and you can customize your character 😁😁😁 and who ever has a problem like: it's not for children under 15 because there is so much violence😐. This game is not for children under 12 so you should have none because it says it. so stop complaining 😐 please
36,Syeda Rizvi,"April 22, 2020",3," It's good. One problem is the fact that it takes SO much space! There is nothing you can do about it, but still. The OTHER problem is that.. THE ITEMS ARE SO EXPENSIVE! I can understand that because you don't have ads, you have to put in app purchases. But they are super expensive. You will probably...Full ReviewIt's good. One problem is the fact that it takes SO much space! There is nothing you can do about it, but still. The OTHER problem is that.. THE ITEMS ARE SO EXPENSIVE! I can understand that because you don't have ads, you have to put in app purchases. But they are super expensive. You will probably get more sales of you do some sort of sale every Christmas, Easter, New Year, Etc. Overall, Awsome game!"
37,IluvCookies Sami,"April 29, 2020",5," It's the most AMAZING game ever! Me and my friend are always playing together! I love this app so much! I want more amazing creators like you, to create more awesome games! But the only thing I dislike is when ever I go to a life in paradise game or in a adopt and have a cute baby game there is alwa...Full ReviewIt's the most AMAZING game ever! Me and my friend are always playing together! I love this app so much! I want more amazing creators like you, to create more awesome games! But the only thing I dislike is when ever I go to a life in paradise game or in a adopt and have a cute baby game there is always ODERS and you banned it it's even in the report as one of the options, like these people have to understand that u banned it, it's your game , if people wanna play it they gotta play by the rules"
38,Tealyツ,"April 11, 2020",4," I love this app, I am typically a laptop user and would often expect Roblox on Android to be laggy, and bad to use so I would hesitate to get it on my phone, but once I got it I absolutely loved the experience! I was wrong about Android users! But I would say one thing it is very hard to play some g...Full ReviewI love this app, I am typically a laptop user and would often expect Roblox on Android to be laggy, and bad to use so I would hesitate to get it on my phone, but once I got it I absolutely loved the experience! I was wrong about Android users! But I would say one thing it is very hard to play some games like obbys, racing games, ect. But overall not bad."
39,Carmela Ventress,"April 26, 2020",4," This is one of the best games I've EVER played, it's also a good game to interact with people. I love MOST of the games, I don't like Bloxburg, It shouldn't cost Robux, but that's what the creator wants not the game.The most common games I play are some of the most popular games.And I like the Role ...Full ReviewThis is one of the best games I've EVER played, it's also a good game to interact with people. I love MOST of the games, I don't like Bloxburg, It shouldn't cost Robux, but that's what the creator wants not the game.The most common games I play are some of the most popular games.And I like the Role Play games. :3.I also don't think Roblox should take so much Data to use.But over all the game is great! :3 You're welcome for the Review! :3"
40,YepItzFoxy,"April 28, 2020",5," i love it! You cant see your password but u have to remember it so when u get locked out you can login back and my favorite games are:"" Adopt Me!"" ""Tree Planting Simulator"" ""Airplane Story"" ""Daycare Story"" ""Break In"" ""Moving Day"" and MORE!! This game is super addicting i love it. I do Roblox account...Full Reviewi love it! You cant see your password but u have to remember it so when u get locked out you can login back and my favorite games are:"" Adopt Me!"" ""Tree Planting Simulator"" ""Airplane Story"" ""Daycare Story"" ""Break In"" ""Moving Day"" and MORE!! This game is super addicting i love it. I do Roblox account giveaways now. Thanks to this app i have something to play that has no ads."
41,A Google user,"April 28, 2020",4," Roblox is a pretty great game overall, but the only reason why I gave it 4 stars instead of 5 is because there's some downsides. For example, whenever I play on my chromebook, I can't see my cursor. Also, it's slightly annoying how it wastes all my battery when I play on my phone. The last thing tha...Full ReviewRoblox is a pretty great game overall, but the only reason why I gave it 4 stars instead of 5 is because there's some downsides. For example, whenever I play on my chromebook, I can't see my cursor. Also, it's slightly annoying how it wastes all my battery when I play on my phone. The last thing that's kinda annoying is that sometimes the chat filter hashtags out things that aren't even innapropriate. Besides all of those things, it's a pretty good game!"
42,Itz Steph Steph,"April 30, 2020",5," The experience I have had with the game is amazing!!!!!!😄😄😄everything is great and since kids play this game it's great because it does NOT allow bad words.😄Over all some games are just very laggy on my tablet that I just leave without pressing the leave button😲😲😐Ok, ok! As of 4/29/20 I have ...Full ReviewThe experience I have had with the game is amazing!!!!!!😄😄😄everything is great and since kids play this game it's great because it does NOT allow bad words.😄Over all some games are just very laggy on my tablet that I just leave without pressing the leave button😲😲😐Ok, ok! As of 4/29/20 I have updated this review. I have a phone now but it's much better. I think it's because of my tablet. Also on my tablet some games were really laggy. So, can you fix it for the tablet users and for others?"
